09/09/2025 12:34 ['Joana Pires'] (Emprestado) | Título: 1984 Autor: George Orwell Ano: 1949
09/09/2025 12:36 ['Lucas Reis'] (Emprestado) | Título: Cem Anos de Solidão Autor: Gabriel García Márquez Ano: 1967
09/09/2025 12:37 ['Lucas Reis'] (Devolvido) | Título: Cem Anos de Solidão Autor: Gabriel García Márquez Ano: 1967
09/09/2025 16:19 ['Gabriel Wilson'] (Emprestado) | Título: Dom Casmurro Autor: Machado de Assis Ano: 1899
09/09/2025 16:20 ['Gabriel Wilson'] (Devolvido) | Título: Dom Casmurro Autor: Machado de Assis Ano: 1899
09/09/2025 16:20 ['Gabriel Wilson'] (Emprestado) | Título: O Cortiço Autor: Aluísio Azevedo Ano: 1890
09/09/2025 16:20 ['Gabriel Wilson'] (Emprestado) | Título: Sapiens Autor: Yuval Noah Harari Ano: 2011
09/09/2025 16:21 ['Gabriel Wilson'] (Devolvido) | Título: O Cortiço Autor: Aluísio Azevedo Ano: 1890
09/09/2025 16:21 ['Gabriel Wilson'] (Devolvido) | Título: Sapiens Autor: Yuval Noah Harari Ano: 2011
09/09/2025 16:25 ['Gabriel Santos'] (Emprestado) | Título: 1984 Autor: George Orwell Ano: 1949
09/09/2025 16:29 ['Marcelo Dias'] (Emprestado) | Título: Sapiens Autor: Yuval Noah Harari Ano: 2011
09/09/2025 16:30 ['Marcelo Dias'] (Devolvido) | Título: Sapiens Autor: Yuval Noah Harari Ano: 2011
10/09/2025 11:00 gabriel wilson (Emprestado) | Título: 1984 Autor: George Orwell Ano: 1949
10/09/2025 11:00 marcelo dias (Emprestado) | Título: Cem Anos de Solidão Autor: Gabriel García Márquez Ano: 1967
10/09/2025 11:00 bruno juliano (Emprestado) | Título: O Cortiço Autor: Aluísio Azevedo Ano: 1890
10/09/2025 11:08 ['gabriel wilson', 'marcelo dias', 'bruno juliano'] (Emprestado) | Título: 1984 Autor: George Orwell Ano: 1949
10/09/2025 11:08 ['gabriel wilson', 'marcelo dias', 'bruno juliano'] (Emprestado) | Título: Cem Anos de Solidão Autor: Gabriel García Márquez Ano: 1967
10/09/2025 11:08 ['gabriel wilson', 'marcelo dias', 'bruno juliano'] (Emprestado) | Título: O Cortiço Autor: Aluísio Azevedo Ano: 1890
10/09/2025 11:52 gabriel wilson (Emprestado) | Título: 1984 Autor: George Orwell Ano: 1949
10/09/2025 11:53 marcelo dias (Emprestado) | Título: Cem Anos de Solidão Autor: Gabriel García Márquez Ano: 1967
10/09/2025 11:55 gabriel wilson (Devolvido) | Título: Cem Anos de Solidão Autor: Gabriel García Márquez Ano: 1967
10/09/2025 12:01 gabriel wilson (Emprestado) | Título: 1984 Autor: George Orwell Ano: 1949
10/09/2025 12:01 gabriel wilson (Devolvido) | Título: 1984 Autor: George Orwell Ano: 1949
10/09/2025 12:02 maria eduarda (Emprestado) | Título: 1984 Autor: George Orwell Ano: 1949
10/09/2025 12:03 maria eduarda (Devolvido) | Título: 1984 Autor: George Orwell Ano: 1949
10/09/2025 12:03 maria eduarda (Emprestado) | Título: 1984 Autor: George Orwell Ano: 1949
10/09/2025 12:03 gabriel wilson (Emprestado) | Título: Cem Anos de Solidão Autor: Gabriel García Márquez Ano: 1967
10/09/2025 12:07 maria eduarda (Emprestado) | Título: 1984 Autor: George Orwell Ano: 1949
10/09/2025 12:07 gabriel wilson (Emprestado) | Título: Cem Anos de Solidão Autor: Gabriel García Márquez Ano: 1967
10/09/2025 14:20 gabriel wilson (Emprestado) | Título: 1984 Autor: George Orwell Ano: 1949
10/09/2025 14:20 marcelo dias (Emprestado) | Título: Cem Anos de Solidão Autor: Gabriel García Márquez Ano: 1967
10/09/2025 14:24 gabriel wilson (Emprestado) | Título: 1984 Autor: George Orwell Ano: 1949
10/09/2025 14:24 marcelo dias (Emprestado) | Título: Cem Anos de Solidão Autor: Gabriel García Márquez Ano: 1967
10/09/2025 15:20 gabriel wilson (Emprestado) | Título: 1984 Autor: George Orwell Ano: 1949
10/09/2025 15:21 gabriel wilson (Emprestado) | Título: Cem Anos de Solidão Autor: Gabriel García Márquez Ano: 1967
10/09/2025 15:22 marcelo dias (Emprestado) | Título: Dom Casmurro Autor: Machado de Assis Ano: 1899
10/09/2025 15:24 gabriel wilson (Emprestado) | Título: 1984 Autor: George Orwell Ano: 1949
10/09/2025 15:25 marcelo dias (Emprestado) | Título: Cem Anos de Solidão Autor: Gabriel García Márquez Ano: 1967
10/09/2025 15:25 gabriel wilson (Devolvido) | Título: 1984 Autor: George Orwell Ano: 1949
10/09/2025 15:25 marcelo dias (Devolvido) | Título: Cem Anos de Solidão Autor: Gabriel García Márquez Ano: 1967
[11/09/2025 12:34] | Cliente: gabriel W [Emprestado] | Título: 1984 Autor: George Orwell Ano: 1949
[11/09/2025 12:34] | Cliente: gabriel W [Emprestado] | Título: Dom Casmurro Autor: Machado de Assis Ano: 1899
[11/09/2025 12:34] | Cliente: gabriel W [Emprestado] | Título: Dom Casmurro Autor: Machado de Assis Ano: 1899
[11/09/2025 14:26] | Cliente: Gabriel W [Emprestado] | Título: 1984 Autor: George Orwell Ano: 1949
[11/09/2025 14:26] | Cliente: Gabriel W [Emprestado] | Título: 1984 Autor: George Orwell Ano: 1949
[11/09/2025 14:26] | Cliente: Gabriel W [Emprestado] | Título: Dom Casmurro Autor: Machado de Assis Ano: 1899
[11/09/2025 14:26] | Cliente: Gabriel W [Emprestado] | Título: Dom Casmurro Autor: Machado de Assis Ano: 1899
[11/09/2025 14:30] | Cliente: gabriel wilson [Emprestado] | Título: 1984 Autor: George Orwell Ano: 1949
[11/09/2025 14:30] | Cliente: gabriel wilson [Emprestado] | Título: 1984 Autor: George Orwell Ano: 1949
[11/09/2025 14:30] | Cliente: gabriel wilson [Emprestado] | Título: Dom Casmurro Autor: Machado de Assis Ano: 1899
[11/09/2025 14:30] | Cliente: gabriel wilson [Emprestado] | Título: Dom Casmurro Autor: Machado de Assis Ano: 1899
[11/09/2025 14:33] | Cliente: gabriel W [Emprestado] | Título: 1984 Autor: George Orwell Ano: 1949
[11/09/2025 14:33] | Cliente: gabriel W [Emprestado] | Título: 1984 Autor: George Orwell Ano: 1949
[11/09/2025 14:33] | Cliente: gabriel W [Emprestado] | Título: Dom Casmurro Autor: Machado de Assis Ano: 1899
[11/09/2025 14:33] | Cliente: gabriel W [Emprestado] | Título: Dom Casmurro Autor: Machado de Assis Ano: 1899
[11/09/2025 14:36] | Cliente: Gabriel Wilson [Emprestado] | Título: 1984 Autor: George Orwell Ano: 1949
[11/09/2025 14:36] | Cliente: Gabriel Wilson [Emprestado] | Título: 1984 Autor: George Orwell Ano: 1949
[11/09/2025 14:36] | Cliente: Gabriel Wilson [Emprestado] | Título: Dom Casmurro Autor: Machado de Assis Ano: 1899
[11/09/2025 14:36] | Cliente: Gabriel Wilson [Emprestado] | Título: Dom Casmurro Autor: Machado de Assis Ano: 1899
[11/09/2025 14:37] | Cliente: Gabriel Wilson [Emprestado] | Título: 1984 Autor: George Orwell Ano: 1949
[11/09/2025 14:37] | Cliente: Gabriel Wilson [Emprestado] | Título: 1984 Autor: George Orwell Ano: 1949
[11/09/2025 14:37] | Cliente: Gabriel Wilson [Emprestado] | Título: Dom Casmurro Autor: Machado de Assis Ano: 1899
[11/09/2025 14:37] | Cliente: Gabriel Wilson [Emprestado] | Título: Dom Casmurro Autor: Machado de Assis Ano: 1899
[11/09/2025 14:50] | Cliente: gabriel Wilson [Emprestado] | Título: 1984 Autor: George Orwell Ano: 1949
[11/09/2025 14:50] | Cliente: gabriel Wilson [Emprestado] | Título: 1984 Autor: George Orwell Ano: 1949
[11/09/2025 14:50] | Cliente: gabriel Wilson [Emprestado] | Título: Dom Casmurro Autor: Machado de Assis Ano: 1899
[11/09/2025 14:50] | Cliente: gabriel Wilson [Emprestado] | Título: Dom Casmurro Autor: Machado de Assis Ano: 1899
[11/09/2025 14:51] | Cliente: Gabriel W [Emprestado] | Título: 1984 Autor: George Orwell Ano: 1949
[11/09/2025 14:51] | Cliente: Gabriel W [Emprestado] | Título: 1984 Autor: George Orwell Ano: 1949
[11/09/2025 14:51] | Cliente: Gabriel W [Emprestado] | Título: Dom Casmurro Autor: Machado de Assis Ano: 1899
[11/09/2025 14:51] | Cliente: Gabriel W [Emprestado] | Título: Dom Casmurro Autor: Machado de Assis Ano: 1899
[11/09/2025 14:52] | Cliente: Gabriel W [Emprestado] | Título: 1984 Autor: George Orwell Ano: 1949
[11/09/2025 14:52] | Cliente: Gabriel W [Emprestado] | Título: 1984 Autor: George Orwell Ano: 1949
[11/09/2025 14:52] | Cliente: Gabriel W [Emprestado] | Título: Dom Casmurro Autor: Machado de Assis Ano: 1899
[11/09/2025 14:52] | Cliente: Gabriel W [Emprestado] | Título: Dom Casmurro Autor: Machado de Assis Ano: 1899
[11/09/2025 14:53] | Cliente: Gabriel W [Emprestado] | Título: 1984 Autor: George Orwell Ano: 1949
[11/09/2025 14:53] | Cliente: Gabriel W [Emprestado] | Título: 1984 Autor: George Orwell Ano: 1949
[11/09/2025 14:53] | Cliente: Gabriel W [Emprestado] | Título: Dom Casmurro Autor: Machado de Assis Ano: 1899
[11/09/2025 14:53] | Cliente: Gabriel W [Emprestado] | Título: Dom Casmurro Autor: Machado de Assis Ano: 1899
[11/09/2025 14:57] | Cliente: Gabriel W [Emprestado] | Título: 1984 Autor: George Orwell Ano: 1949
[11/09/2025 14:57] | Cliente: Gabriel W [Emprestado] | Título: 1984 Autor: George Orwell Ano: 1949
[11/09/2025 14:57] | Cliente: Gabriel W [Emprestado] | Título: Dom Casmurro Autor: Machado de Assis Ano: 1899
[11/09/2025 14:57] | Cliente: Gabriel W [Emprestado] | Título: Dom Casmurro Autor: Machado de Assis Ano: 1899
[11/09/2025 15:00] | Cliente: Gabriel W [Emprestado] | Título: 1984 Autor: George Orwell Ano: 1949
[11/09/2025 15:00] | Cliente: Gabriel W [Emprestado] | Título: 1984 Autor: George Orwell Ano: 1949
[11/09/2025 15:00] | Cliente: Gabriel W [Emprestado] | Título: Dom Casmurro Autor: Machado de Assis Ano: 1899
[11/09/2025 15:00] | Cliente: Gabriel W [Emprestado] | Título: Dom Casmurro Autor: Machado de Assis Ano: 1899
[11/09/2025 15:01] | Cliente: Gabriel W [Emprestado] | Título: 1984 Autor: George Orwell Ano: 1949
[11/09/2025 15:01] | Cliente: Gabriel W [Emprestado] | Título: 1984 Autor: George Orwell Ano: 1949
[11/09/2025 15:01] | Cliente: Gabriel W [Emprestado] | Título: Dom Casmurro Autor: Machado de Assis Ano: 1899
[11/09/2025 15:01] | Cliente: Gabriel W [Emprestado] | Título: Dom Casmurro Autor: Machado de Assis Ano: 1899
[11/09/2025 15:05] | Cliente: Gabriel W [Emprestado] | Título: 1984 Autor: George Orwell Ano: 1949
[11/09/2025 15:05] | Cliente: Gabriel W [Emprestado] | Título: 1984 Autor: George Orwell Ano: 1949
[11/09/2025 15:05] | Cliente: Gabriel W [Emprestado] | Título: Dom Casmurro Autor: Machado de Assis Ano: 1899
[11/09/2025 15:05] | Cliente: Gabriel W [Emprestado] | Título: Dom Casmurro Autor: Machado de Assis Ano: 1899
[11/09/2025 15:09] | Cliente: Gabriel W [Emprestado] | Título: 1984 Autor: George Orwell Ano: 1949
[11/09/2025 15:09] | Cliente: Gabriel W [Emprestado] | Título: 1984 Autor: George Orwell Ano: 1949
[11/09/2025 15:09] | Cliente: Gabriel W [Emprestado] | Título: Dom Casmurro Autor: Machado de Assis Ano: 1899
[11/09/2025 15:09] | Cliente: Gabriel W [Emprestado] | Título: Dom Casmurro Autor: Machado de Assis Ano: 1899
[11/09/2025 15:10] | Cliente: Gabriel W [Emprestado] | Título: 1984 Autor: George Orwell Ano: 1949
[11/09/2025 15:10] | Cliente: Gabriel W [Emprestado] | Título: 1984 Autor: George Orwell Ano: 1949
[11/09/2025 15:10] | Cliente: Gabriel W [Emprestado] | Título: Dom Casmurro Autor: Machado de Assis Ano: 1899
[11/09/2025 15:10] | Cliente: Gabriel W [Emprestado] | Título: Dom Casmurro Autor: Machado de Assis Ano: 1899
[11/09/2025 15:11] | Cliente: Gabriel W [Emprestado] | Título: 1984 Autor: George Orwell Ano: 1949
[11/09/2025 15:11] | Cliente: Gabriel W [Emprestado] | Título: 1984 Autor: George Orwell Ano: 1949
[11/09/2025 15:11] | Cliente: Gabriel W [Emprestado] | Título: Dom Casmurro Autor: Machado de Assis Ano: 1899
[11/09/2025 15:11] | Cliente: Gabriel W [Emprestado] | Título: Dom Casmurro Autor: Machado de Assis Ano: 1899
[11/09/2025 15:14] | Cliente: Gabriel W [Emprestado] | Título: 1984 Autor: George Orwell Ano: 1949
[11/09/2025 15:14] | Cliente: Gabriel W [Emprestado] | Título: 1984 Autor: George Orwell Ano: 1949
[11/09/2025 15:14] | Cliente: Gabriel W [Emprestado] | Título: Dom Casmurro Autor: Machado de Assis Ano: 1899
[11/09/2025 15:14] | Cliente: Gabriel W [Emprestado] | Título: Dom Casmurro Autor: Machado de Assis Ano: 1899
[11/09/2025 15:24] | Cliente: gabriel w [Emprestado] | Título: 1984 Autor: George Orwell Ano: 1949
[11/09/2025 15:24] | Cliente: gabriel w [Emprestado] | Título: 1984 Autor: George Orwell Ano: 1949
[11/09/2025 15:24] | Cliente: gabriel w [Emprestado] | Título: Dom Casmurro Autor: Machado de Assis Ano: 1899
[11/09/2025 15:24] | Cliente: gabriel w [Emprestado] | Título: Dom Casmurro Autor: Machado de Assis Ano: 1899
[11/09/2025 15:40] | Cliente: Gabriel W [Emprestado] | Título: 1984 Autor: George Orwell Ano: 1949
[11/09/2025 15:40] | Cliente: Gabriel W [Emprestado] | Título: 1984 Autor: George Orwell Ano: 1949
[11/09/2025 15:40] | Cliente: Gabriel W [Emprestado] | Título: Dom Casmurro Autor: Machado de Assis Ano: 1899
[11/09/2025 15:40] | Cliente: Gabriel W [Emprestado] | Título: Dom Casmurro Autor: Machado de Assis Ano: 1899
[11/09/2025 15:41] | Cliente: Gabriel W [Emprestado] | Título: 1984 Autor: George Orwell Ano: 1949
[11/09/2025 15:41] | Cliente: Gabriel W [Emprestado] | Título: 1984 Autor: George Orwell Ano: 1949
[11/09/2025 15:41] | Cliente: Gabriel W [Emprestado] | Título: Dom Casmurro Autor: Machado de Assis Ano: 1899
[11/09/2025 15:41] | Cliente: Gabriel W [Emprestado] | Título: Dom Casmurro Autor: Machado de Assis Ano: 1899
[11/09/2025 15:43] | Cliente: Gabriel W [Emprestado] | Título: 1984 Autor: George Orwell Ano: 1949
[11/09/2025 15:43] | Cliente: Gabriel W [Emprestado] | Título: 1984 Autor: George Orwell Ano: 1949
[11/09/2025 15:43] | Cliente: Gabriel W [Emprestado] | Título: Dom Casmurro Autor: Machado de Assis Ano: 1899
[11/09/2025 15:43] | Cliente: Gabriel W [Emprestado] | Título: Dom Casmurro Autor: Machado de Assis Ano: 1899
[11/09/2025 15:45] | Cliente: Gabriel W [Emprestado] | Título: 1984 Autor: George Orwell Ano: 1949
[11/09/2025 15:45] | Cliente: Gabriel W [Emprestado] | Título: 1984 Autor: George Orwell Ano: 1949
[11/09/2025 15:45] | Cliente: Gabriel W [Emprestado] | Título: Dom Casmurro Autor: Machado de Assis Ano: 1899
[11/09/2025 15:45] | Cliente: Gabriel W [Emprestado] | Título: Dom Casmurro Autor: Machado de Assis Ano: 1899
[11/09/2025 15:49] | Cliente: Gabriel W [Emprestado] | Título: 1984 Autor: George Orwell Ano: 1949
[11/09/2025 15:49] | Cliente: Gabriel W [Emprestado] | Título: 1984 Autor: George Orwell Ano: 1949
[11/09/2025 15:49] | Cliente: Gabriel W [Emprestado] | Título: Dom Casmurro Autor: Machado de Assis Ano: 1899
[11/09/2025 15:49] | Cliente: Gabriel W [Emprestado] | Título: Dom Casmurro Autor: Machado de Assis Ano: 1899
[11/09/2025 15:51] | Cliente: Gabriel W [Emprestado] | Título: 1984 Autor: George Orwell Ano: 1949
[11/09/2025 15:51] | Cliente: Gabriel W [Emprestado] | Título: 1984 Autor: George Orwell Ano: 1949
[11/09/2025 15:51] | Cliente: Gabriel W [Emprestado] | Título: Dom Casmurro Autor: Machado de Assis Ano: 1899
[11/09/2025 15:51] | Cliente: Gabriel W [Emprestado] | Título: Dom Casmurro Autor: Machado de Assis Ano: 1899
[11/09/2025 16:08] | Cliente: Gabriel W [Emprestado] | Título: 1984 Autor: George Orwell Ano: 1949
[11/09/2025 16:08] | Cliente: Gabriel W [Emprestado] | Título: 1984 Autor: George Orwell Ano: 1949
[11/09/2025 16:08] | Cliente: Gabriel W [Emprestado] | Título: Dom Casmurro Autor: Machado de Assis Ano: 1899
[11/09/2025 16:08] | Cliente: Gabriel W [Emprestado] | Título: Dom Casmurro Autor: Machado de Assis Ano: 1899
[11/09/2025 16:09] | Cliente: Gabriel W [Emprestado] | Título: 1984 Autor: George Orwell Ano: 1949
[11/09/2025 16:09] | Cliente: Gabriel W [Emprestado] | Título: 1984 Autor: George Orwell Ano: 1949
[11/09/2025 16:09] | Cliente: Gabriel W [Emprestado] | Título: Dom Casmurro Autor: Machado de Assis Ano: 1899
[11/09/2025 16:09] | Cliente: Gabriel W [Emprestado] | Título: Dom Casmurro Autor: Machado de Assis Ano: 1899
[11/09/2025 18:00] | Cliente: gabriel S [Emprestado] | Título: 1984 Autor: George Orwell Ano: 1949
[11/09/2025 18:00] | Cliente: gabriel S [Emprestado] | Título: 1984 Autor: George Orwell Ano: 1949
[11/09/2025 18:00] | Cliente: gabriel S [Emprestado] | Título: Dom Casmurro Autor: Machado de Assis Ano: 1899
[11/09/2025 18:00] | Cliente: gabriel S [Emprestado] | Título: Dom Casmurro Autor: Machado de Assis Ano: 1899
[11/09/2025 18:08] | Cliente: Gabriel S [Emprestado] | Título: 1984 Autor: George Orwell Ano: 1949
[11/09/2025 18:08] | Cliente: Gabriel S [Emprestado] | Título: 1984 Autor: George Orwell Ano: 1949
[11/09/2025 18:08] | Cliente: Gabriel S [Emprestado] | Título: Dom Casmurro Autor: Machado de Assis Ano: 1899
[11/09/2025 18:08] | Cliente: Gabriel S [Emprestado] | Título: Dom Casmurro Autor: Machado de Assis Ano: 1899
[11/09/2025 18:09] | Cliente: Gabriel S [Emprestado] | Título: 1984 Autor: George Orwell Ano: 1949
[11/09/2025 18:09] | Cliente: Gabriel S [Emprestado] | Título: 1984 Autor: George Orwell Ano: 1949
[11/09/2025 18:10] | Cliente: Gabriel S [Emprestado] | Título: Dom Casmurro Autor: Machado de Assis Ano: 1899
[11/09/2025 18:10] | Cliente: Gabriel S [Emprestado] | Título: Dom Casmurro Autor: Machado de Assis Ano: 1899
[11/09/2025 18:10] | Cliente: Luan V [Emprestado] | Título: 1984 Autor: George Orwell Ano: 1949
[11/09/2025 18:10] | Cliente: Luan V [Emprestado] | Título: 1984 Autor: George Orwell Ano: 1949
[11/09/2025 18:10] | Cliente: Luan V [Emprestado] | Título: Dom Casmurro Autor: Machado de Assis Ano: 1899
[11/09/2025 18:10] | Cliente: Luan V [Emprestado] | Título: Dom Casmurro Autor: Machado de Assis Ano: 1899
[12/09/2025 13:54] | Cliente: Pedro H [Emprestado] | Título: 1984 Autor: George Orwell Ano: 1949
[12/09/2025 13:54] | Cliente: Pedro H [Emprestado] | Título: 1984 Autor: George Orwell Ano: 1949
[12/09/2025 13:55] | Cliente: Pedro H [Emprestado] | Título: Dom Casmurro Autor: Machado de Assis Ano: 1899
[12/09/2025 13:55] | Cliente: Pedro H [Emprestado] | Título: Dom Casmurro Autor: Machado de Assis Ano: 1899
[12/09/2025 14:02] | Cliente: Gabriel H [Emprestado] | Título: 1984 Autor: George Orwell Ano: 1949
[12/09/2025 14:02] | Cliente: Gabriel H [Emprestado] | Título: 1984 Autor: George Orwell Ano: 1949
[12/09/2025 14:02] | Cliente: Gabriel H [Emprestado] | Título: Dom Casmurro Autor: Machado de Assis Ano: 1899
[12/09/2025 14:02] | Cliente: Gabriel H [Emprestado] | Título: Dom Casmurro Autor: Machado de Assis Ano: 1899
[12/09/2025 14:06] | Cliente: Pedro H [Emprestado] | Título: 1984 Autor: George Orwell Ano: 1949
[12/09/2025 14:06] | Cliente: Pedro H [Emprestado] | Título: 1984 Autor: George Orwell Ano: 1949
[12/09/2025 14:06] | Cliente: Pedro H [Emprestado] | Título: Dom Casmurro Autor: Machado de Assis Ano: 1899
[12/09/2025 14:06] | Cliente: Pedro H [Emprestado] | Título: Dom Casmurro Autor: Machado de Assis Ano: 1899
[12/09/2025 14:18] | Cliente: Fernanda Eduarda [Emprestado] | Título: 1984 Autor: George Orwell Ano: 1949
[12/09/2025 14:18] | Cliente: Fernanda Eduarda [Emprestado] | Título: 1984 Autor: George Orwell Ano: 1949
[12/09/2025 14:18] | Cliente: Fernanda Eduarda [Emprestado] | Título: Dom Casmurro Autor: Machado de Assis Ano: 1899
[12/09/2025 14:18] | Cliente: Fernanda Eduarda [Emprestado] | Título: Dom Casmurro Autor: Machado de Assis Ano: 1899
[12/09/2025 14:20] | Cliente: Fernanda Eduarda [Devolvido] | Título: Dom Casmurro Autor: Machado de Assis Ano: 1899
[12/09/2025 15:05] | Cliente: Karlo Eduardo [Emprestado] | Título: Sapiens Autor: Yuval Noah Harari Ano: 2011
[12/09/2025 15:05] | Cliente: Karlo Eduardo [Emprestado] | Título: Sapiens Autor: Yuval Noah Harari Ano: 2011
[12/09/2025 15:05] | Cliente: Karlo Eduardo [Devolvido] | Título: Sapiens Autor: Yuval Noah Harari Ano: 2011
[12/09/2025 15:05] | Cliente: Karlo Eduardo [Devolvido] | Título: Sapiens Autor: Yuval Noah Harari Ano: 2011
[20/09/2025 21:29] | Cliente: gabriel wilson [Emprestado] | Título: 1984 Autor: George Orwell Ano: 1949
[20/09/2025 21:42] | Cliente: Gabriel Wilson [Emprestado] | Título: 1984 Autor: George Orwell Ano: 1949
[20/09/2025 21:48] | Cliente: Gabriel Wilson [Emprestado] | Título: 1984 Autor: George Orwell Ano: 1949
[20/09/2025 22:09] | Cliente: Gabriel Wilsom [Emprestado] | Título: 1984 Autor: George Orwell Ano: 1949
[20/09/2025 22:09] | Cliente: Gabriel Wilsom [Devolvido] | Título: 1984 Autor: George Orwell Ano: 1949
[20/09/2025 22:09] | Cliente: Gabriel Wilsom [Devolvido] | Título: 1984 Autor: George Orwell Ano: 1949
[21/09/2025 15:19] | Cliente: Chandley Wilson [Emprestado] | Título: 1984 Autor: George Orwell Ano: 1949
[21/09/2025 15:20] | Cliente: Gabriel Wilson [Emprestado] | Título: Cem Anos de Solidão Autor: Gabriel García Márquez Ano: 1967
[21/09/2025 15:21] | Cliente: Gabriel Wilson [Emprestado] | Título: 1984 Autor: George Orwell Ano: 1949
[21/09/2025 15:21] | Cliente: Chandley Wilson [Emprestado] | Título: Cem Anos de Solidão Autor: Gabriel García Márquez Ano: 1967
[21/09/2025 15:22] | Cliente: Chandley Wilson [Devolvido] | Título: Cem Anos de Solidão Autor: Gabriel García Márquez Ano: 1967
[21/09/2025 15:44] | Cliente: Gabriel Wilsom [Emprestado] | Título: 1984 Autor: George Orwell Ano: 1949
[21/09/2025 15:45] | Cliente: Chandley Wilson [Emprestado] | Título: Cem Anos de Solidão Autor: Gabriel García Márquez Ano: 1967
[21/09/2025 15:45] | Cliente: Gabriel Wilson [Emprestado] | Título: 1984 Autor: George Orwell Ano: 1949
[21/09/2025 15:46] | Cliente: Chandley Wilson [Emprestado] | Título: Cem Anos de Solidão Autor: Gabriel García Márquez Ano: 1967
[21/09/2025 15:55] | Cliente: Gabriel Wilson [Emprestado] | Título: 1984 Autor: George Orwell Ano: 1949
[21/09/2025 15:55] | Cliente: Chandleu Wilson [Emprestado] | Título: Cem Anos de Solidão Autor: Gabriel García Márquez Ano: 1967
[21/09/2025 16:53] | Cliente: Gabriel Wilson [Emprestado] | Título: 1984 Autor: George Orwell Ano: 1949
[21/09/2025 16:54] | Cliente: Chandley Wilson [Emprestado] | Título: Cem Anos de Solidão Autor: Gabriel García Márquez Ano: 1967
[21/09/2025 16:56] | Cliente: Gabriel Wilson [Emprestado] | Título: 1984 Autor: George Orwell Ano: 1949
[21/09/2025 16:56] | Cliente: Chandley Wilson [Emprestado] | Título: Cem Anos de Solidão Autor: Gabriel García Márquez Ano: 1967
[21/09/2025 16:58] | Cliente: Gabriel Wilson [Emprestado] | Título: 1984 Autor: George Orwell Ano: 1949
[21/09/2025 16:59] | Cliente: Chandley Wilson [Emprestado] | Título: O Cortiço Autor: Aluísio Azevedo Ano: 1890
[21/09/2025 17:00] | Cliente: Gabriel Wilson [Emprestado] | Título: 1984 Autor: George Orwell Ano: 1949
[21/09/2025 17:00] | Cliente: Chandley Wilson [Emprestado] | Título: Cem Anos de Solidão Autor: Gabriel García Márquez Ano: 1967
[21/09/2025 17:02] | Cliente: Gabe wilson [Emprestado] | Título: 1984 Autor: George Orwell Ano: 1949
[21/09/2025 17:02] | Cliente: Chan wilson [Emprestado] | Título: O Cortiço Autor: Aluísio Azevedo Ano: 1890
[21/09/2025 17:03] | Cliente: Gabe Wilson [Emprestado] | Título: 1984 Autor: George Orwell Ano: 1949
[21/09/2025 17:04] | Cliente: Chan Wilson [Emprestado] | Título: Cem Anos de Solidão Autor: Gabriel García Márquez Ano: 1967
[21/09/2025 17:06] | Cliente: Gabe Wilson [Emprestado] | Título: 1984 Autor: George Orwell Ano: 1949
[21/09/2025 17:06] | Cliente: Chan Wilson [Emprestado] | Título: Cem Anos de Solidão Autor: Gabriel García Márquez Ano: 1967
[21/09/2025 17:09] | Cliente: Gabe Wilson [Emprestado] | Título: 1984 Autor: George Orwell Ano: 1949
[21/09/2025 17:09] | Cliente: Chan Wilson [Emprestado] | Título: Cem Anos de Solidão Autor: Gabriel García Márquez Ano: 1967
[21/09/2025 17:12] | Cliente: Gabe Wilson [Emprestado] | Título: 1984 Autor: George Orwell Ano: 1949
[21/09/2025 17:12] | Cliente: Chan Wilson [Emprestado] | Título: Cem Anos de Solidão Autor: Gabriel García Márquez Ano: 1967
[21/09/2025 17:15] | Cliente: Gabriel Wilson [Emprestado] | Título: 1984 Autor: George Orwell Ano: 1949
[21/09/2025 17:15] | Cliente: Chandley Wilson [Emprestado] | Título: Cem Anos de Solidão Autor: Gabriel García Márquez Ano: 1967
[21/09/2025 17:18] | Cliente: Gabriel Wilson [Emprestado] | Título: 1984 Autor: George Orwell Ano: 1949
[21/09/2025 17:18] | Cliente: Chandley Wilson [Emprestado] | Título: Cem Anos de Solidão Autor: Gabriel García Márquez Ano: 1967
[21/09/2025 17:32] | Cliente: Gabriel Wilson [Emprestado] | Título: 1984 Autor: George Orwell Ano: 1949
[21/09/2025 17:32] | Cliente: Chandley Wilson [Emprestado] | Título: Cem Anos de Solidão Autor: Gabriel García Márquez Ano: 1967
[21/09/2025 17:34] | Cliente: Gabriel Wilson [Emprestado] | Título: 1984 Autor: George Orwell Ano: 1949
[21/09/2025 17:34] | Cliente: Chandley Wilson [Emprestado] | Título: Cem Anos de Solidão Autor: Gabriel García Márquez Ano: 1967
[21/09/2025 19:14] | Cliente: Gabriel Wilson [Emprestado] | Título: 1984 Autor: George Orwell Ano: 1949
[21/09/2025 19:18] | Cliente: Gabriel Wilson [Emprestado] | Título: 1984 Autor: George Orwell Ano: 1949
[21/09/2025 19:27] | Cliente: Gabriel Wilson [Emprestado] | Título: 1984 Autor: George Orwell Ano: 1949
[21/09/2025 19:29] | Cliente: Gabriel Wilson [Emprestado] | Título: 1984 Autor: George Orwell Ano: 1949
[21/09/2025 19:30] | Cliente: Gabriel Wilson [Emprestado] | Título: 1984 Autor: George Orwell Ano: 1949
[21/09/2025 19:31] | Cliente: Gabriel Wilson [Emprestado] | Título: 1984 Autor: George Orwell Ano: 1949
